Job ID,ChatGPT Score,Company,Position
436488,85,Protiviti Inc.,2025 Protiviti Technology Consulting Co-Op
338848,75,"Cohen, Placitella and Roth",Assistant Systems Administrator
437147,70,The Emerson Group,Analytics & Data Engineering Intern (with Data Warehousing & Automation Focus)
368936,65,University of Pennsylvania,Assistant Linux Systems Administrator
426620,75,College Ave Student Loans LLC,Information Security Co-Op
433619,70,Morgan Lewis Bockius,Information Security and Compliance Co-Op
47918,80,Morgan Lewis Bockius,"Information Technology, Quality Assurance Co-Op"
437050,75,Digitas Health ,"Associate, App Developer"
437032,75,SRI International,Software Engineering Co-op
437018,75,PJM Interconnection (DZConneX),Platform Ops Co-Op
437009,85,PJM Interconnection (DZConneX),Operations Application Co-Op
436985,85,PJM Interconnection (DZConneX),Corporate Data Services Co-Op
436975,85,Hersha Hospitality Management (HHM),Information Technology Analyst Co-Op
398508,85,SAP America,SAP iXp Intern -Software Development and Testing -  Spring / Summer Drexel Co-op 2025
230947,45,Kulicke & Soffa,Computer Vision Engineer Co-op
392015,65,Kulicke & Soffa,Process Software Engineering Co-op
416777,60,Cornelis Networks,SYSTEM VALIDATION ENGINEER (Co-Op)
414909,75,National Board of Medical Examiners,Collaborative Services Engineer
353574,70,National Board of Medical Examiners,Full Stack Software Engineer
342533,75,National Board of Medical Examiners,Security Analyst
104016,70,National Board of Medical Examiners,Desktop Services Analyst
335217,85,Susquehanna Int'l Group LLP,Systems Engineer Co-op
434585,70,Susquehanna Int'l Group LLP,Data Distribution Co-op
343664,70,Susquehanna Int'l Group LLP,Devops Engineer Co-op
426885,85,The Mom Edit ,Software Engineer Assistant For Center City Fashion Blog
434174,80,"Penn Mutual Asset Management, Inc. ",Software Engineer Coop
436853,70,Games for Love,Game Design and Development OPT/ CPT Internship
436850,75,FMC Corporation,Data Engineering Co-Op
436842,70,ChargeItSpot,Software Engineering Internship
436830,70,Fi Group Inc.,TECHNICAL CONSULTANT CO-OP
436811,85,GlaxoSmithKline,"Spring Co-op/Business Data Analytics (UPPER PROVIDENCE, PA) *NAIK"
436790,75,Drexel University,Software developer
419837,65,Opex Corporation,Host Software Engineering Co-Op
421471,85,Exelon,79195- TS Reliability Engineering- PHI Co-op (Joe Mauriello)
416789,85,"Day & Zimmermann, Inc.",Desktop Support Specialist Co-Op
432875,70,Future Technologies Laboratory LLC,Electronics Design Assistant
436687,75,Urban Outfitters,Nuuly Software Engineer Co-op
436665,85,REsurety,Software Engineering Co-Op
423799,85,Lavner Camps & Programs,EdTech IT Internship
436550,60,"Draeger Medical Systems, Inc.",Software Engineer Intern
421645,75,Exelon,81001 - Uncrewed Aerial Systems (UAS) - BGE Co-Op (Andy McCauley)
421643,75,Exelon,00067 - Exelon Utilities (EU) Analytics- Data Science - BSC Co-Op (Vladyslav Anderson)
424892,80,Exelon,87408- Distribution Automation and Technology- BGE Co-op (Hamid Abdurrahim)
398535,85,Drexel University - College of Medicine,IT Support
379654,85,Drexel University,Web Developer/Drexel University College of Medicine
411563,75,City of Vineland Electric,Geographic Information System (GIS) Specialist
416424,75,NeuroFlow ,Cybersecurity Associate
349917,85,Drexel University,Junior Developer
423801,75,Mama May i,App Designer/Developer
368871,75,"EZ Soft, Inc.",Software Developer Co-op
436364,65,COMCAST CORPORATION,Comcast Software Engineer Co-op
424199,60,Cornelis Networks,EMBEDDED SOFTWARE ENGINEER CO-OP
397925,75,"Bentley Systems, Inc.",Software Engineering Co-Op
411772,30,Opex Corporation,Unreal Engine C++ Developer Co-op (Warehouse Automation)
422980,45,Apple Inc.,Hardware Technology Internships
424665,85,Drexel University,Data Analysts for Autonomous Vehicle Shuttle (AVS) Passenger’s Perception
437141,40,Excelitas Technologies,Electrical Engineering Co-op
437131,75,CITY OF PHILADELPHIA,Technical Support Specialist
429486,65,Leonardo Helicopters ,Aircraft Systems Integration Engineering
437111,75,Two Six Technologies,QA Analyst
433511,75,BlackRock ,SMA Solutions Tech Analyst
308965,85,Lockheed Martin,"Co-op Technical Sr/Dave Talan/ Cherry Hill, NJ"
437085,40,Lockheed Martin,Electrical or Systems Engineer (RADAR Systems) - Drexel Co-Op - 679019BR - Janos Vajda
437073,55,Lockheed Martin,Software Engineer (Developer) - Drexel Co-Op - 678856BR - Jill Frassetto
437070,55,Lockheed Martin,Systems Integration & Test Engineer Drexel Co-Op - 678755BR - Madeleine Long
437065,75,Lockheed Martin,Software Engineer Drexel Co-Op - 677168BR -  James Cotter
437059,75,Marlette Funding,Software Engineer Co-Op
437057,70,Lockheed Martin,Systems Engineer (Combat Systems) Drexel Co-Op - 671147BR - Dhvanika Patel
437051,80,Rhoads ,Co-Op Security Compliance
423402,75,Turn 14 Distribution,Web Development Co-op
426774,75,eMoney Advisor LLC,"Co-op, Software Engineer"
437008,40,Holman,Information Security Operations Specialist
420357,55,Holman,PC Support Analyst
436995,85,Holman,Product Management Analyst
436952,75,Two Six Technologies,UI Engineer
436949,75,Vanguard Group,Technology Operations
436948,75,Berkley Technology Services ,Platform Identity Management Co-Op
436947,75,Vanguard Group,Application Engineer
436945,45,Vanguard Group,Mobile Engineer
308838,75,"TMNA Services, LLC",Systems Administrator Co-op
426563,75,TherapyNotes LLC,Quality Assurance Engineer Co-op
426566,70,TherapyNotes LLC,Systems Administrator Co-op
426561,70,TherapyNotes LLC,Software Developer Co-op
436915,75,Johnson & Johnson,JJT TSE Solution Engineer Co-op
436913,85,Johnson & Johnson,SAP Supply chain Deliver(SD/LE) Co-op
436911,85,Johnson & Johnson,JJT Data Engineering Co-op
382474,70,Lockheed Martin,"Co-Op Technical Spec /Alex Abad/ Cherry Hill, NJ"
343919,75,Imalogix,Developer/Programmer
377664,80,NAVSEA,Student Trainee (Engineering Coop)-Cybersecure HMandE Control Systems and Networks Dept (Dept 50)
377661,75,NAVSEA,"Student Trainee (Engineering Coop)-Propulsion, Power and Auxiliary Machinery Systems Dept (Dept 40)"
377660,85,NAVSEA,"Student Trainee (Engineering Coop)-Machinery, Research, Logistics, and Ship Integrity Dept (Dept 30)"
378093,30,"Drexel University, Center for Functional Fabrics ",Systems Integration Software Engineer
378106,50,"Drexel University, Center for Functional Fabrics ",Technology Manufacturing Assistant
416785,75,"Day & Zimmermann, Inc.",SAP Security Administrator Co-Op
362277,75,UNISYS Corporation,Software Engineer- ClearPath Systems Software Engineer Co-op
436651,75,Webstaurantstore,Software Development Co-Op
436650,65,Webstaurantstore,QA Automation Developer Co-Op
429418,65,COMSPOC,Jr. Software Developer
436573,65,"EWA Government Systems, Inc.",Software Engineering Co-Op
436571,85,AVEVA LLC ,Software Developer Co-Op
417961,85,Cozen O'Connor,Development Co-op (IS)
296414,45,Woodward McCoach Inc.,FPGA Development Engineer
424670,65,PROCONEX,Lifecycle Services Co-Op
426419,85,Independence Blue Cross,College Co-op: Pharmacy Analyst (Polli)
369897,65,"Burns Engineering, Inc.",Technology Systems Engineering Co-op
423013,85,"Burns Engineering, Inc.",IT Co-op
436492,75,QuotaPath,Software Engineer Itern
32823,75,AT&T Mobility,Radio Network Engineering Co-op
419752,85,Davidson Kempner ,Technology Co-op
436463,75,COMCAST CORPORATION,Comcast Global Audit Technology Co-op
411631,50,SRI International,Systems Engineering Co-op
424275,45,SRI International,Embedded Software Engineering Co-op
426454,60,Mayo Clinic Division of Computational Pathology & AI,AI research assistant - Mayo Clinic
341123,60,"EZ Soft, Inc.",Automation Co-op
436377,75,COMCAST CORPORATION,Comcast Software Engineer Co-op
436376,75,COMCAST CORPORATION,Comcast Software Engineer Co-op
436374,50,COMCAST CORPORATION,Comcast Software Full Stack Developer - Sports Experiences Co-op
436373,75,COMCAST CORPORATION,Comcast Software Engineer Co-op
436372,75,COMCAST CORPORATION,Comcast Software Engineer Co-op
436370,65,COMCAST CORPORATION,Comcast Machine Learning Co-op
436369,75,COMCAST CORPORATION,Comcast Wi-Fi & Mesh Engineering Co-op
23651,75,Woodward McCoach Inc.,Software Development Engineer
436365,75,COMCAST CORPORATION,Comcast DevOps Co-op
436363,75,COMCAST CORPORATION,"Comcast Software Developer, Frontend Development Co-op"
436359,75,COMCAST CORPORATION,Comcast Program Manager Co-op
436358,70,COMCAST CORPORATION,Comcast Software Engineer Co-op
436357,70,COMCAST CORPORATION,Comcast AI Technologies Front-End Engineer Co-op
436356,70,COMCAST CORPORATION,Comcast Utility Incentive Analyst Co-op
436354,75,COMCAST CORPORATION,Comcast Technical Program Manager Co-op
435990,60,Army Research Laboratory,Thermal/Mechanical Engineering - Defense Research Co-op
435632,30,ChargeItSpot,Electrical Engineering Co-op
430964,70,Air Management Services,Engineering Co-op- Facility Compliance
437056,70,NeuroFlow ,Documentation/Knowledge Management Associate
437043,85,Marlette Funding,Credit - Personal Loan Strategy Co-Op
436951,85,Ormat Energy Storage Solutions,"Intern, Data Intelligence"
431764,70,YEN Studios,Graphic + UX/UI Design Co-op
436664,75,Opex Corporation,UX Designer Co-Op
433557,75,Philadelphia Streets Department,Information Technology
416905,85,FMC Corporation,IT Security and Compliance Co-op
437014,80,PJM Interconnection (DZConneX),Operations Planning Co-Op
429492,75,"Hamilton Lane Advisors, Inc.",Desktop Support Analyst Co Op
436704,85,Drexel University,Library Technology Assistant
335506,82,Agilence Inc.,Software Development Co-op
437015,85,PJM Interconnection (DZConneX),Planning and Legal Applications Co-Op
437005,85,PJM Interconnection (DZConneX),Networks Co-Op
436966,75,PJM Interconnection (DZConneX),Application Architecture Co-Op
416639,75,"Pennoni  Associates, Inc.","IT Analyst (Philadelphia, PA)"
437027,85,South Jersey Industries,Data Analytics Co-Op
436523,85,SPS Technologies,IT Co-op
423294,65,Amazon Robotics,Amazon Robotics - Software Development Engineer Co-op - Spring 2025
429704,75,Accurate Tool Company,Computer Engineer Co-op
372111,70,MilkCrate ,Software Engineering Co-op
437062,75,Marlette Funding,Site Reliability Engineer Jr. Developer Co-Op
317028,70,NAVAIR,"Engineer Aid (Elect, Computer, Mechan)/Lakehurst,NJ"
436992,70,SocialLadder,UI/UX Designer Co-Op
436957,45,Lilly Pulitzer,Creative Content Design Co-Op
421448,40,NewPoint Strategies,Animation Co-op
436907,45,YEN Studios,Graphic Design Intern
429825,40,"AdMed, Inc.",Motion Graphics Co-op
362183,45,EwingCole,Architectural Digital Artist Co-op
436746,30,Pond Lehocky Stern Giordano,Videographer Co-op
400194,60,TeachMe TV LLC,Educational Instructional Designer
432117,40,City Test Prep / MindFlow,Sound Support Co-Op for Online Vidcast
431794,60,City Test Prep / MindFlow,Video/Animation Co-Op for Education Company/Ed Tech Product
295007,45,Dream Machine Creative,Post-Production and Production Assistant - Commercial Production
336863,75,MilkCrate ,Digital Product + Graphic Design Co-op
437033,65,Brooklyn Digital Foundry,Visualization Production Co-op
418251,45,MJH Life Sciences,Motion Graphics Design Co-op
426691,60,Carson's Village,Motion Graphics Designer/Video Editor
424156,35,FreeAxez,Revit Design Co-op
436940,45,Princeton University,Project Coordinator Co-op
430746,30,HLB Lighting Design,Lighting Design Co-op
427739,40,HNTB Corporation,Co-Op Architect
434313,40,Host Hotels & Resorts,Construction Analyst
425261,30,TBS Services,Architectural Co-op
368855,70,Medical Rehabilitation Center of Pennsylvania,Physical Therapy Aide
436978,55,Upside Down Crab Bucket Inc,Cinematographer
436929,70,Drexel University,"Graphic Designer - Department of Marketing + Media, Pennoni Honors College"
436689,60,Urban Outfitters,Nuuly UX Co-op
436423,75,Breslow Partners,Graphic Design
433845,65,Lobo Mau ,Design and Merchandising Assistant
427706,25,Children’s Apparel Network,Design Co-op - Dresses Division
414119,30,A Wish Come True,Dance Costume Design and Development Co-op
437092,65,Printfresh Studio LLC,Design Co-Op
432750,45,Petites Reveries,Fashion Design and Marketing Assistant
398939,55,"FEW MODA, INC.",Sales Co-op - Fashion Industry/NYC
427842,20,Saks Fifth Avenue,SFA Alteration Academy Apprentice
436686,40,Urban Outfitters,Urban Outfitters Design - Hardgoods Co-op
436672,60,American Trench,"Business, Merchandising and Design Co Op"
433507,35,MELITTA BAUMEISTER,Production Co-op
436508,20,Marchesa,Couture Design Co-op
380734,30,Jonathan Cohen ,Design Studio Co-op
396335,45,KRSTN NDRSN LLC / iteration,Design Assistant Co-op - REMOTE
423995,45,Mon Cheri Bridal Inc.,Quality Control Specialist
380614,60,M Concept by The Philly Shops LLC ,"Assistant Fashion Merchandising, Social Media and Retail Operations"
384735,65,Phineas Gage,Sales Specialist:  Sales/Merchandising/Inventory/Marketing
432981,60,Haddad Brands,Wholesale Sales Co-op
