Position ID,Company,Position,Score
437018,PJM Interconnection (DZConneX),Platform Ops Co-Op,82
437009,PJM Interconnection (DZConneX),Operations Application Co-Op,90
436985,PJM Interconnection (DZConneX),Corporate Data Services Co-Op,85
436975,Hersha Hospitality Management (HHM),Information Technology Analyst Co-Op,75
398508,SAP America,SAP iXp Intern -Software Development and Testing -  Spring / Summer Drexel Co-op 2025,85
230947,Kulicke & Soffa,Computer Vision Engineer Co-op,85
392015,Kulicke & Soffa,Process Software Engineering Co-op,85
416777,Cornelis Networks,SYSTEM VALIDATION ENGINEER (Co-Op),84
414909,National Board of Medical Examiners,Collaborative Services Engineer,85
353574,National Board of Medical Examiners,Full Stack Software Engineer,85
342533,National Board of Medical Examiners,Security Analyst,85
104016,National Board of Medical Examiners,Desktop Services Analyst,65
335217,Susquehanna Int'l Group LLP,Systems Engineer Co-op,88
434585,Susquehanna Int'l Group LLP,Data Distribution Co-op,85
343664,Susquehanna Int'l Group LLP,Devops Engineer Co-op,85
426885,The Mom Edit ,Software Engineer Assistant For Center City Fashion Blog,78
434174,"Penn Mutual Asset Management, Inc. ",Software Engineer Coop,88
436853,Games for Love,Game Design and Development OPT/ CPT Internship,45
436850,FMC Corporation,Data Engineering Co-Op,80
436842,ChargeItSpot,Software Engineering Internship,85
436830,Fi Group Inc.,TECHNICAL CONSULTANT CO-OP,85
436811,GlaxoSmithKline,"Spring Co-op/Business Data Analytics (UPPER PROVIDENCE, PA) *NAIK",85
436790,Drexel University,Software developer,85
419837,Opex Corporation,Host Software Engineering Co-Op,75
421471,Exelon,79195- TS Reliability Engineering- PHI Co-op (Joe Mauriello),85
416789,"Day & Zimmermann, Inc.",Desktop Support Specialist Co-Op,80
432875,Future Technologies Laboratory LLC,Electronics Design Assistant,82
436687,Urban Outfitters,Nuuly Software Engineer Co-op,85
436665,REsurety,Software Engineering Co-Op,87
423799,Lavner Camps & Programs,EdTech IT Internship,85
436550,"Draeger Medical Systems, Inc.",Software Engineer Intern,85
421645,Exelon,81001 - Uncrewed Aerial Systems (UAS) - BGE Co-Op (Andy McCauley),85
421643,Exelon,00067 - Exelon Utilities (EU) Analytics- Data Science - BSC Co-Op (Vladyslav Anderson),85
424892,Exelon,87408- Distribution Automation and Technology- BGE Co-op (Hamid Abdurrahim),85
398535,Drexel University - College of Medicine,IT Support,80
379654,Drexel University,Web Developer/Drexel University College of Medicine,82
411563,City of Vineland Electric,Geographic Information System (GIS) Specialist,70
416424,NeuroFlow ,Cybersecurity Associate,75
349917,Drexel University,Junior Developer,83
423801,Mama May i,App Designer/Developer,50
368871,"EZ Soft, Inc.",Software Developer Co-op,90
436364,COMCAST CORPORATION,Comcast Software Engineer Co-op,85
424199,Cornelis Networks,EMBEDDED SOFTWARE ENGINEER CO-OP,77
397925,"Bentley Systems, Inc.",Software Engineering Co-Op,85
411772,Opex Corporation,Unreal Engine C++ Developer Co-op (Warehouse Automation),40
422980,Apple Inc.,Hardware Technology Internships,75
424665,Drexel University,Data Analysts for Autonomous Vehicle Shuttle (AVS) Passenger’s Perception,80
437141,Excelitas Technologies,Electrical Engineering Co-op,45
437131,CITY OF PHILADELPHIA,Technical Support Specialist,75
429486,Leonardo Helicopters ,Aircraft Systems Integration Engineering,80
437111,Two Six Technologies,QA Analyst,80
433511,BlackRock ,SMA Solutions Tech Analyst,85
308965,Lockheed Martin,"Co-op Technical Sr/Dave Talan/ Cherry Hill, NJ",85
437085,Lockheed Martin,Electrical or Systems Engineer (RADAR Systems) - Drexel Co-Op - 679019BR - Janos Vajda,70
437073,Lockheed Martin,Software Engineer (Developer) - Drexel Co-Op - 678856BR - Jill Frassetto,85
437070,Lockheed Martin,Systems Integration & Test Engineer Drexel Co-Op - 678755BR - Madeleine Long,85
437065,Lockheed Martin,Software Engineer Drexel Co-Op - 677168BR -  James Cotter,95
437059,Marlette Funding,Software Engineer Co-Op,85
437057,Lockheed Martin,Systems Engineer (Combat Systems) Drexel Co-Op - 671147BR - Dhvanika Patel,82
437051,Rhoads ,Co-Op Security Compliance,78
423402,Turn 14 Distribution,Web Development Co-op,80
426774,eMoney Advisor LLC,"Co-op, Software Engineer",85
437008,Holman,Information Security Operations Specialist,65
420357,Holman,PC Support Analyst,85
436995,Holman,Product Management Analyst,85
436952,Two Six Technologies,UI Engineer,85
436949,Vanguard Group,Technology Operations,78
436948,Berkley Technology Services ,Platform Identity Management Co-Op,95
436947,Vanguard Group,Application Engineer,90
436945,Vanguard Group,Mobile Engineer,85
308838,"TMNA Services, LLC",Systems Administrator Co-op,80
426563,TherapyNotes LLC,Quality Assurance Engineer Co-op,85
426566,TherapyNotes LLC,Systems Administrator Co-op,95
426561,TherapyNotes LLC,Software Developer Co-op,92
436915,Johnson & Johnson,JJT TSE Solution Engineer Co-op,92
436913,Johnson & Johnson,SAP Supply chain Deliver(SD/LE) Co-op,80
436911,Johnson & Johnson,JJT Data Engineering Co-op,92
382474,Lockheed Martin,"Co-Op Technical Spec /Alex Abad/ Cherry Hill, NJ",80
343919,Imalogix,Developer/Programmer,85
377664,NAVSEA,Student Trainee (Engineering Coop)-Cybersecure HMandE Control Systems and Networks Dept (Dept 50),85
377661,NAVSEA,"Student Trainee (Engineering Coop)-Propulsion, Power and Auxiliary Machinery Systems Dept (Dept 40)",78
377660,NAVSEA,"Student Trainee (Engineering Coop)-Machinery, Research, Logistics, and Ship Integrity Dept (Dept 30)",85
378093,"Drexel University, Center for Functional Fabrics ",Systems Integration Software Engineer,65
378106,"Drexel University, Center for Functional Fabrics ",Technology Manufacturing Assistant,70
416785,"Day & Zimmermann, Inc.",SAP Security Administrator Co-Op,85
362277,UNISYS Corporation,Software Engineer- ClearPath Systems Software Engineer Co-op,80
436651,Webstaurantstore,Software Development Co-Op,85
436650,Webstaurantstore,QA Automation Developer Co-Op,85
429418,COMSPOC,Jr. Software Developer,88
436573,"EWA Government Systems, Inc.",Software Engineering Co-Op,85
436571,AVEVA LLC ,Software Developer Co-Op,85
417961,Cozen O'Connor,Development Co-op (IS),90
296414,Woodward McCoach Inc.,FPGA Development Engineer,65
424670,PROCONEX,Lifecycle Services Co-Op,82
426419,Independence Blue Cross,College Co-op: Pharmacy Analyst (Polli),75
369897,"Burns Engineering, Inc.",Technology Systems Engineering Co-op,85
423013,"Burns Engineering, Inc.",IT Co-op,90
436492,QuotaPath,Software Engineer Itern,85
32823,AT&T Mobility,Radio Network Engineering Co-op,85
419752,Davidson Kempner ,Technology Co-op,95
436463,COMCAST CORPORATION,Comcast Global Audit Technology Co-op,85
411631,SRI International,Systems Engineering Co-op,85
424275,SRI International,Embedded Software Engineering Co-op,85
426454,Mayo Clinic Division of Computational Pathology & AI,AI research assistant - Mayo Clinic,90
341123,"EZ Soft, Inc.",Automation Co-op,85
436377,COMCAST CORPORATION,Comcast Software Engineer Co-op,85
436376,COMCAST CORPORATION,Comcast Software Engineer Co-op,90
436374,COMCAST CORPORATION,Comcast Software Full Stack Developer - Sports Experiences Co-op,89
436373,COMCAST CORPORATION,Comcast Software Engineer Co-op,93
436372,COMCAST CORPORATION,Comcast Software Engineer Co-op,85
436370,COMCAST CORPORATION,Comcast Machine Learning Co-op,85
436369,COMCAST CORPORATION,Comcast Wi-Fi & Mesh Engineering Co-op,85
23651,Woodward McCoach Inc.,Software Development Engineer,85
436365,COMCAST CORPORATION,Comcast DevOps Co-op,92
436363,COMCAST CORPORATION,"Comcast Software Developer, Frontend Development Co-op",85
436359,COMCAST CORPORATION,Comcast Program Manager Co-op,85
436358,COMCAST CORPORATION,Comcast Software Engineer Co-op,87
436357,COMCAST CORPORATION,Comcast AI Technologies Front-End Engineer Co-op,90
436356,COMCAST CORPORATION,Comcast Utility Incentive Analyst Co-op,70
436354,COMCAST CORPORATION,Comcast Technical Program Manager Co-op,95
435990,Army Research Laboratory,Thermal/Mechanical Engineering - Defense Research Co-op,65
435632,ChargeItSpot,Electrical Engineering Co-op,72
430964,Air Management Services,Engineering Co-op- Facility Compliance,55
437056,NeuroFlow ,Documentation/Knowledge Management Associate,85
437043,Marlette Funding,Credit - Personal Loan Strategy Co-Op,85
436951,Ormat Energy Storage Solutions,"Intern, Data Intelligence",85
431764,YEN Studios,Graphic + UX/UI Design Co-op,30
436664,Opex Corporation,UX Designer Co-Op,55
433557,Philadelphia Streets Department,Information Technology,40
416905,FMC Corporation,IT Security and Compliance Co-op,78
437014,PJM Interconnection (DZConneX),Operations Planning Co-Op,85
429492,"Hamilton Lane Advisors, Inc.",Desktop Support Analyst Co Op,85
436704,Drexel University,Library Technology Assistant,80
335506,Agilence Inc.,Software Development Co-op,90
437015,PJM Interconnection (DZConneX),Planning and Legal Applications Co-Op,85
437005,PJM Interconnection (DZConneX),Networks Co-Op,75
436966,PJM Interconnection (DZConneX),Application Architecture Co-Op,78
416639,"Pennoni  Associates, Inc.","IT Analyst (Philadelphia, PA)",78
437027,South Jersey Industries,Data Analytics Co-Op,88
436523,SPS Technologies,IT Co-op,85
423294,Amazon Robotics,Amazon Robotics - Software Development Engineer Co-op - Spring 2025,92
429704,Accurate Tool Company,Computer Engineer Co-op,85
372111,MilkCrate ,Software Engineering Co-op,55
437062,Marlette Funding,Site Reliability Engineer Jr. Developer Co-Op,78
317028,NAVAIR,"Engineer Aid (Elect, Computer, Mechan)/Lakehurst,NJ",65
436992,SocialLadder,UI/UX Designer Co-Op,20
436957,Lilly Pulitzer,Creative Content Design Co-Op,35
421448,NewPoint Strategies,Animation Co-op,30
436907,YEN Studios,Graphic Design Intern,40
429825,"AdMed, Inc.",Motion Graphics Co-op,30
362183,EwingCole,Architectural Digital Artist Co-op,48
436746,Pond Lehocky Stern Giordano,Videographer Co-op,25
400194,TeachMe TV LLC,Educational Instructional Designer,75
432117,City Test Prep / MindFlow,Sound Support Co-Op for Online Vidcast,30
431794,City Test Prep / MindFlow,Video/Animation Co-Op for Education Company/Ed Tech Product,50
295007,Dream Machine Creative,Post-Production and Production Assistant - Commercial Production,25
336863,MilkCrate ,Digital Product + Graphic Design Co-op,20
437033,Brooklyn Digital Foundry,Visualization Production Co-op,45
418251,MJH Life Sciences,Motion Graphics Design Co-op,30
426691,Carson's Village,Motion Graphics Designer/Video Editor,30
424156,FreeAxez,Revit Design Co-op,35
436940,Princeton University,Project Coordinator Co-op,50
430746,HLB Lighting Design,Lighting Design Co-op,20
427739,HNTB Corporation,Co-Op Architect,5
434313,Host Hotels & Resorts,Construction Analyst,40
425261,TBS Services,Architectural Co-op,20
368855,Medical Rehabilitation Center of Pennsylvania,Physical Therapy Aide,40
436978,Upside Down Crab Bucket Inc,Cinematographer,35
436929,Drexel University,"Graphic Designer - Department of Marketing + Media, Pennoni Honors College",35
436689,Urban Outfitters,Nuuly UX Co-op,60
436423,Breslow Partners,Graphic Design,30
433845,Lobo Mau ,Design and Merchandising Assistant,25
427706,Children’s Apparel Network,Design Co-op - Dresses Division,15
414119,A Wish Come True,Dance Costume Design and Development Co-op,30
437092,Printfresh Studio LLC,Design Co-Op,20
432750,Petites Reveries,Fashion Design and Marketing Assistant,15
398939,"FEW MODA, INC.",Sales Co-op - Fashion Industry/NYC,15
427842,Saks Fifth Avenue,SFA Alteration Academy Apprentice,25
436686,Urban Outfitters,Urban Outfitters Design - Hardgoods Co-op,30
436672,American Trench,"Business, Merchandising and Design Co Op",30
433507,MELITTA BAUMEISTER,Production Co-op,20
436508,Marchesa,Couture Design Co-op,20
380734,Jonathan Cohen ,Design Studio Co-op,15
396335,KRSTN NDRSN LLC / iteration,Design Assistant Co-op - REMOTE,30
423995,Mon Cheri Bridal Inc.,Quality Control Specialist,20
380614,M Concept by The Philly Shops LLC ,"Assistant Fashion Merchandising, Social Media and Retail Operations",15
384735,Phineas Gage,Sales Specialist:  Sales/Merchandising/Inventory/Marketing,45
432981,Haddad Brands,Wholesale Sales Co-op,30
